"bundle","name","ftype","hydocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","TO VA0004804112","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804113","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804114","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804115","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804116","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804117","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804118","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804119","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804120","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804121","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804122","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804123","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804124","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804125","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804126","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804127","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804128","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804129","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804130","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804131","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804132","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804133","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804134","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804135","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804136","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804137","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804138","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804139","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804140","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804141","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804142","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804143","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804144","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804145","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804146","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804147","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804148","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804149","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804150","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804151","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804152","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804153","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804154","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804155","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804156","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804157","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804158","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804159","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804160","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804161","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804162","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804163","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804164","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804165","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804166","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804167","release","vahydro_VA0004804","active","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804294","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804601","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804812","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804819","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804823","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804904","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804905","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804915","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804916","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804921","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804956","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804984","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004804994","release","vahydro_VA0004804","inactive","POINT (36.990641 -76.432803)","echo_VA0004804"
"transfer","TO VA0004880001","release","vahydro_VA0004880","active","POINT (37.416944 -77.408889)","echo_VA0004880"
"transfer","TO VA0005215001","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215002","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215003","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215004","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215006","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215007","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215008","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215009","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215010","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215011","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215012","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215013","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215014","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215015","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215016","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215017","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215018","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215019","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215020","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215021","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215022","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215023","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215025","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215026","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215027","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215028","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215029","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215030","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215031","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215032","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215033","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215034","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215035","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215036","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215037","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215038","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215039","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215040","release","vahydro_VA0005215","active","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215041","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215042","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215043","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215044","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215045","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215046","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215048","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215049","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215050","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215051","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215052","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215053","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215054","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215055","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215056","release","vahydro_VA0005215","active","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215057","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215058","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215059","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215060","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215061","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215062","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215063","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215064","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215065","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215066","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
"transfer","TO VA0005215067","release","vahydro_VA0005215","inactive","POINT (36.821944 -76.294722)","echo_VA0005215"
